product_name,price,description,image_url,lost_description,image_path,category,searchable_text
Lenovo Legion...,$1112.91,"Lenovo Legion Y520-15IKBM, Black, 15.6"" FHD IPS, Core i5-7300HQ, 8 GB, 128GB SSD + 2 TB HDD, NVIDIA GeForce GTX 1060 6 GB, FreeDOS + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my lenovo legion... somewhere in the library.,images/product_70_0.jpg,electronics,"Lenovo Legion... Lenovo Legion Y520-15IKBM, Black, 15.6"" FHD IPS, Core i5-7300HQ, 8 GB, 128GB SSD + 2 TB HDD, NVIDIA GeForce GTX 1060 6 GB, FreeDOS + Windows 10 Home I misplaced my lenovo legion... somewhere in the library. electronics"
Dell Inspiron...,$1144.2,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB, GeForce GTX 1050 Ti 4GB, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a dell inspiron... near the hostel area.,images/product_80_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB, GeForce GTX 1050 Ti 4GB, Linux + Windows 10 Home Someone might have seen a dell inspiron... near the hostel area. electronics"
Asus ROG STRIX...,$799,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my asus rog strix... while commuting this morning.,images/product_20_0.jpg,electronics,"Asus ROG STRIX... Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS I lost my asus rog strix... while commuting this morning. electronics"
Dell Latitude...,$1143.4,"Dell Latitude 5480, 14"" FHD, Core i5-7440HQ, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell latitude... in the lecture hall.,images/product_79_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i5-7440HQ, 8GB, 256GB SSD, Windows 10 Pro I think I left my dell latitude... in the lecture hall. electronics"
Dell Inspiron...,$1098.42,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell inspiron... in the lecture hall.,images/product_64_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 4GB, Windows 10 Home I think I left my dell inspiron... in the lecture hall. electronics"
Asus ROG Strix...,$1101.83,"Apple MacBook Air 13.3"", Core i5 1.8GHz, 8GB, 128GB SSD, Intel HD 4000, RUS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus rog strix... went missing near the campus cafeteria.,images/product_67_0.jpg,electronics,"Asus ROG Strix... Apple MacBook Air 13.3"", Core i5 1.8GHz, 8GB, 128GB SSD, Intel HD 4000, RUS My asus rog strix... went missing near the campus cafeteria. electronics"
Acer Aspire 7...,$1123.87,"Acer Aspire 7 A715-71G, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB HDD, GTX 1050 Ti 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my acer aspire 7... while commuting this morning.,images/product_73_0.jpg,electronics,"Acer Aspire 7... Acer Aspire 7 A715-71G, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB HDD, GTX 1050 Ti 4GB, Windows 10 Home I lost my acer aspire 7... while commuting this morning. electronics"
Toshiba Porteg...,$1154.04,"Toshiba Portege Z30-C-16L Grey, 13.3"" FHD, Core i7-6500U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my toshiba porteg... somewhere in the library.,images/product_84_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege Z30-C-16L Grey, 13.3"" FHD, Core i7-6500U, 8GB, 256GB SSD, Windows 10 Pro I misplaced my toshiba porteg... somewhere in the library. electronics"
Toshiba Porteg...,$1294.74,"Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a toshiba porteg... near the hostel area.,images/product_103_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro Someone might have seen a toshiba porteg... near the hostel area. electronics"
Dell Latitude...,$1271.06,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my dell latitude... while commuting this morning.,images/product_101_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro I lost my dell latitude... while commuting this morning. electronics"
Dell Inspiron...,$1124.2,"Dell Inspiron 17 2in1 (7779) Silver, 17.3"" FHD Touch, Core i5-7200U, 12GB, 1TB, GeForce GT940MX 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a dell inspiron... near the hostel area.,images/product_74_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 17 2in1 (7779) Silver, 17.3"" FHD Touch, Core i5-7200U, 12GB, 1TB, GeForce GT940MX 2GB, Windows 10 Home Someone might have seen a dell inspiron... near the hostel area. electronics"
Asus ROG STRIX...,$799,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my asus rog strix... while commuting this morning.,images/product_20_0.jpg,electronics,"Asus ROG STRIX... Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS I lost my asus rog strix... while commuting this morning. electronics"
Dell Latitude...,$1338.37,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell latitude... somewhere in the library.,images/product_109_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux + Windows 10 Home I misplaced my dell latitude... somewhere in the library. electronics"
Packard 255 G2,$416.99,"15.6"", AMD E2-3800 1.3GHz, 4GB, 500GB, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my packard 255 g2 while commuting this morning.,images/product_0_0.jpg,electronics,"Packard 255 G2 15.6"", AMD E2-3800 1.3GHz, 4GB, 500GB, Windows 8.1 I lost my packard 255 g2 while commuting this morning. electronics"
Apple MacBook...,$1347.78,"Apple MacBook Air 13"", Intel Core i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, RUS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my apple macbook... while commuting this morning.,images/product_111_0.jpg,electronics,"Apple MacBook... Apple MacBook Air 13"", Intel Core i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, RUS I lost my apple macbook... while commuting this morning. electronics"
Asus VivoBook...,$1235.49,"Asus VivoBook Pro 15 N580VN-FI006T Gold Metal, 15.6"" UHD, Core i7-7700HQ, 16GB, 1TB + 256GB SSD, GeForce MX150 2GB, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus vivobook... went missing near the campus cafeteria.,images/product_96_0.jpg,electronics,"Asus VivoBook... Asus VivoBook Pro 15 N580VN-FI006T Gold Metal, 15.6"" UHD, Core i7-7700HQ, 16GB, 1TB + 256GB SSD, GeForce MX150 2GB, Windows 10 Home, Eng kbd My asus vivobook... went missing near the campus cafeteria. electronics"
Acer Aspire A3...,$457.38,"Acer Aspire A315-51-33TG, Black 15.6"" HD, Core i3-7100U, 4GB DDR4, 128GB SSD, Windows 10 Home, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my acer aspire a3... near the bus stop yesterday evening.,images/product_52_0.jpg,electronics,"Acer Aspire A3... Acer Aspire A315-51-33TG, Black 15.6"" HD, Core i3-7100U, 4GB DDR4, 128GB SSD, Windows 10 Home, ENG I lost my acer aspire a3... near the bus stop yesterday evening. electronics"
ThinkPad Yoga,$1223.99,"12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My thinkpad yoga went missing near the campus cafeteria.,images/product_12_0.jpg,electronics,"ThinkPad Yoga 12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows My thinkpad yoga went missing near the campus cafeteria. electronics"
IdeaTab A8-50,$121.99,"Blue, 8"" IPS, Quad-Core 1.3GHz, 16GB, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my ideatab a8-50 in the lecture hall.,images/product_135_0.jpg,electronics,"IdeaTab A8-50 Blue, 8"" IPS, Quad-Core 1.3GHz, 16GB, Android 4.2 I think I left my ideatab a8-50 in the lecture hall. electronics"
Apple MacBook...,$1333,"Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my apple macbook... near the parking area.,images/product_107_0.jpg,electronics,"Apple MacBook... Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG I dropped my apple macbook... near the parking area. electronics"
Toshiba Porteg...,$1294.74,"Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a toshiba porteg... near the hostel area.,images/product_103_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro Someone might have seen a toshiba porteg... near the hostel area. electronics"
Lenovo ThinkPa...,$1362.24,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a lenovo thinkpa... near the hostel area.,images/product_113_0.jpg,electronics,"Lenovo ThinkPa... Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro Someone might have seen a lenovo thinkpa... near the hostel area. electronics"
Dell Latitude...,$1178.19,"Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 16GB, 256GB SSD, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my dell latitude... near the bus stop yesterday evening.,images/product_86_0.jpg,electronics,"Dell Latitude... Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 16GB, 256GB SSD, Linux + Windows 10 Home I lost my dell latitude... near the bus stop yesterday evening. electronics"
Dell Latitude...,$1102.66,"Dell Latitude 5280, 12.5"" HD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell latitude... somewhere in the library.,images/product_68_0.jpg,electronics,"Dell Latitude... Dell Latitude 5280, 12.5"" HD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro I misplaced my dell latitude... somewhere in the library. electronics"
Acer Aspire ES...,$469.1,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my acer aspire es... near the bus stop yesterday evening.,images/product_55_0.jpg,electronics,"Acer Aspire ES... Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home I lost my acer aspire es... near the bus stop yesterday evening. electronics"
Lenovo V110-15...,$454.73,"Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my lenovo v110-15... near the parking area.,images/product_51_0.jpg,electronics,"Lenovo V110-15... Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Pro I dropped my lenovo v110-15... near the parking area. electronics"
Toshiba Porteg...,$1154.04,"Toshiba Portege Z30-C-16L Grey, 13.3"" FHD, Core i7-6500U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my toshiba porteg... somewhere in the library.,images/product_84_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege Z30-C-16L Grey, 13.3"" FHD, Core i7-6500U, 8GB, 256GB SSD, Windows 10 Pro I misplaced my toshiba porteg... somewhere in the library. electronics"
Asus ROG Strix...,$1799,"Asus ROG Strix SCAR Edition GL503VM-ED115T, 15.6"" FHD 120Hz, Core i7-7700HQ, 16GB, 256GB SSD + 1TB SSHD, GeForce GTX 1060 6GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my asus rog strix... somewhere in the library.,images/product_28_0.jpg,electronics,"Asus ROG Strix... Asus ROG Strix SCAR Edition GL503VM-ED115T, 15.6"" FHD 120Hz, Core i7-7700HQ, 16GB, 256GB SSD + 1TB SSHD, GeForce GTX 1060 6GB, Windows 10 Home I misplaced my asus rog strix... somewhere in the library. electronics"
IdeaTab A3500L,$88.99,"Black, 7"" IPS, Quad-Core 1.2GHz, 8GB, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my ideatab a3500l while commuting this morning.,images/product_122_0.jpg,electronics,"IdeaTab A3500L Black, 7"" IPS, Quad-Core 1.2GHz, 8GB, Android 4.2 I lost my ideatab a3500l while commuting this morning. electronics"
Asus ROG Strix...,$1799,"Asus ROG Strix SCAR Edition GL503VM-ED115T, 15.6"" FHD 120Hz, Core i7-7700HQ, 16GB, 256GB SSD + 1TB SSHD, GeForce GTX 1060 6GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my asus rog strix... somewhere in the library.,images/product_28_0.jpg,electronics,"Asus ROG Strix... Asus ROG Strix SCAR Edition GL503VM-ED115T, 15.6"" FHD 120Hz, Core i7-7700HQ, 16GB, 256GB SSD + 1TB SSHD, GeForce GTX 1060 6GB, Windows 10 Home I misplaced my asus rog strix... somewhere in the library. electronics"
Aspire E1-572G,$581.99,"15.6"", Core i5-4200U, 8GB, 1TB, Radeon R7 M265, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my aspire e1-572g while commuting this morning.,images/product_5_0.jpg,electronics,"Aspire E1-572G 15.6"", Core i5-4200U, 8GB, 1TB, Radeon R7 M265, Windows 8.1 I lost my aspire e1-572g while commuting this morning. electronics"
Acer Nitro 5 A...,$1140.62,"Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD +1TB, GeForce GTX 1050 Ti 4GB, Windows 10 Home + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my acer nitro 5 a... near the parking area.,images/product_78_0.jpg,electronics,"Acer Nitro 5 A... Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD +1TB, GeForce GTX 1050 Ti 4GB, Windows 10 Home + Windows 10 Home I dropped my acer nitro 5 a... near the parking area. electronics"
IdeaTab A3500L,$88.99,"Black, 7"" IPS, Quad-Core 1.2GHz, 8GB, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my ideatab a3500l while commuting this morning.,images/product_122_0.jpg,electronics,"IdeaTab A3500L Black, 7"" IPS, Quad-Core 1.2GHz, 8GB, Android 4.2 I lost my ideatab a3500l while commuting this morning. electronics"
Lenovo V510 Bl...,$484.23,"Lenovo V510 Black, 14"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my lenovo v510 bl... near the bus stop yesterday evening.,images/product_56_0.jpg,electronics,"Lenovo V510 Bl... Lenovo V510 Black, 14"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home I lost my lenovo v510 bl... near the bus stop yesterday evening. electronics"
Apple iPad Air,$603.99,"Wi-Fi, 64GB, Silver",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My apple ipad air went missing near the campus cafeteria.,images/product_137_0.jpg,electronics,"Apple iPad Air Wi-Fi, 64GB, Silver My apple ipad air went missing near the campus cafeteria. electronics"
Acer Aspire ES...,$379.95,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My acer aspire es... went missing near the campus cafeteria.,images/product_37_0.jpg,electronics,"Acer Aspire ES... Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Linux My acer aspire es... went missing near the campus cafeteria. electronics"
Dell Latitude...,$1337.28,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 8GB, 256GB SSD, GeForce GT930MX, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a dell latitude... near the hostel area.,images/product_108_0.jpg,electronics,"Dell Latitude... Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 8GB, 256GB SSD, GeForce GT930MX, Windows 10 Pro Someone might have seen a dell latitude... near the hostel area. electronics"
Acer Iconia,$96.99,"7"" screen, Android, 16GB",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a acer iconia near the hostel area.,images/product_118_0.jpg,electronics,"Acer Iconia 7"" screen, Android, 16GB Someone might have seen a acer iconia near the hostel area. electronics"
IdeaTab A3500L,$88.99,"Black, 7"" IPS, Quad-Core 1.2GHz, 8GB, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my ideatab a3500l while commuting this morning.,images/product_122_0.jpg,electronics,"IdeaTab A3500L Black, 7"" IPS, Quad-Core 1.2GHz, 8GB, Android 4.2 I lost my ideatab a3500l while commuting this morning. electronics"
Nokia 123,$24.99,7 day battery,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my nokia 123 in the lecture hall.,images/product_138_0.jpg,electronics,Nokia 123 7 day battery I think I left my nokia 123 in the lecture hall. electronics
Acer Aspire ES...,$454.62,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my acer aspire es... somewhere in the library.,images/product_50_0.jpg,electronics,"Acer Aspire ES... Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux I misplaced my acer aspire es... somewhere in the library. electronics"
Acer Aspire 3...,$393.88,"Acer Aspire 3 A315-21, 15.6"", AMD A4-9120. 4GB. 128GB SSD, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my acer aspire 3... near the bus stop yesterday evening.,images/product_39_0.jpg,electronics,"Acer Aspire 3... Acer Aspire 3 A315-21, 15.6"", AMD A4-9120. 4GB. 128GB SSD, Linux I lost my acer aspire 3... near the bus stop yesterday evening. electronics"
Galaxy Tab 4,$233.99,"LTE (SM-T235), Quad-Core 1.2GHz, 8GB, Black",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A galaxy tab 4 was reported missing near the main gate.,images/product_128_0.jpg,electronics,"Galaxy Tab 4 LTE (SM-T235), Quad-Core 1.2GHz, 8GB, Black A galaxy tab 4 was reported missing near the main gate. electronics"
Acer Nitro 5 A...,$1140.62,"Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD +1TB, GeForce GTX 1050 Ti 4GB, Windows 10 Home + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my acer nitro 5 a... near the parking area.,images/product_78_0.jpg,electronics,"Acer Nitro 5 A... Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD +1TB, GeForce GTX 1050 Ti 4GB, Windows 10 Home + Windows 10 Home I dropped my acer nitro 5 a... near the parking area. electronics"
